N/R/U,Applicant,BLA Number,Proprietary Name,Proper Name,BLA Type,Strength,Dosage Form,Route of Administration,Product Presentation,Status,Licensure,Approval Date,Ref. Product Proper Name,Ref. Product Proprietary Name,Supplement Number,Submission Type,License Number,Product Number,Center,Date of First Licensure,Exclusivity Expiration Date,First Interchangeable Exclusivity Exp. Date,Ref. Product Exclusivity Exp. Date,Orphan Exclusivity Exp. Date
,"NPS Pharmaceuticals, Inc.",125511,Natpara,parathyroid hormone,351(a),25MCG,For Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,1/23/2015,-,,,Original,1908,001,CDER,,,,,1/23/2022
,"NPS Pharmaceuticals, Inc.",125511,Natpara,parathyroid hormone,351(a),50MCG,For Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,1/23/2015,-,,,Original,1908,002,CDER,,,,,1/23/2022
,"NPS Pharmaceuticals, Inc.",125511,Natpara,parathyroid hormone,351(a),75MCG,For Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,1/23/2015,-,,,Original,1908,003,CDER,,,,,1/23/2022
,"NPS Pharmaceuticals, Inc.",125511,Natpara,parathyroid hormone,351(a),100MCG,For Injection,Subcutaneous,Multi-Dose Vial,Rx,Licensed,1/23/2015,-,,,Original,1908,004,CDER,,,,,1/23/2022
,Baxalta US Inc.,125512,Obizur,"Antihemophilic Factor (Recombinant), Porcine Sequence",351(a),500U,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,10/23/2014,,,0,Original,2020,001,CBER,10/23/2014,,,,
,"Alexion Pharmaceuticals, Inc.",125513,Strensiq,asfotase alfa,351(a),18MG/0.45ML,Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,10/23/2015,-,,,Original,1743,001,CDER,,,,,10/23/2022
,"Alexion Pharmaceuticals, Inc.",125513,Strensiq,asfotase alfa,351(a),28MG/0.7ML,Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,10/23/2015,-,,,Original,1743,002,CDER,,,,,10/23/2022
,"Alexion Pharmaceuticals, Inc.",125513,Strensiq,asfotase alfa,351(a),40MG/ML,Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,10/23/2015,-,,,Original,1743,003,CDER,,,,,10/23/2022
,"Alexion Pharmaceuticals, Inc.",125513,Strensiq,asfotase alfa,351(a),80MG/0.8ML,Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,10/23/2015,-,,,Original,1743,004,CDER,,,,,10/23/2022
,Merck Sharp & Dohme Corp.,125514,Keytruda,pembrolizumab,351(a),50MG,For Injection,Intravenous,Single-Dose Vial,Disc,Licensed,9/4/2014,-,,,Original,0002,001,CDER,,,,,7/30/2026
,Merck Sharp & Dohme Corp.,125514,Keytruda,pembrolizumab,351(a),100MG/4ML (25MG/ML),Injection,Intravenous,Single-Dose Vial,Rx,Licensed,1/15/2015,-,,1,Supplement,0002,002,CDER,,,,,7/30/2026
,United Therapeutics Corp.,125516,Unituxin,dinutuximab,351(a),17.5MG/5ML (3.5MG/ML),Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/10/2015,-,,,Original,1993,001,CDER,,,,,3/10/2022
,"Amgen, Inc.",125518,Imlygic,Talimogene laherparepvec,351(a),100 MILLION PFU/ML,For Injection,Intralesional,Single-Dose Vial,Rx,Licensed,10/27/2015,,,0,Original,1080,001,CBER,10/27/2015,,,,
,"Amgen, Inc.",125518,Imlygic,Talimogene laherparepvec,351(a),1 MILLION PFU/ML,For Injection,Intralesional,Single-Dose Vial,Rx,Licensed,10/27/2015,,,0,Original,1080,002,CBER,10/27/2015,,,,
,Eli Lilly and Company,125521,Taltz,ixekizumab,351(a),80MG/ML,Injection,Subcutaneous,Autoinjector,Rx,Licensed,3/22/2016,-,,,Original,1891,001,CDER,,,,,
,Eli Lilly and Company,125521,Taltz,ixekizumab,351(a),80MG/ML,Injection,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,3/22/2016,-,,,Original,1891,002,CDER,,,,,
,"Amgen, Inc.",125522,Repatha,evolocumab,351(a),140MG/ML,Injection,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,8/27/2015,-,,,Original,1080,001,CDER,,,,,8/27/2022
,"Amgen, Inc.",125522,Repatha,evolocumab,351(a),140MG/ML,Injection,Subcutaneous,Autoinjector,Rx,Licensed,8/27/2015,-,,,Original,1080,002,CDER,,,,,8/27/2022
,"Amgen, Inc.",125522,Repatha,evolocumab,351(a),420MG/3.5ML,Injection,Subcutaneous,Autoinjector,Rx,Licensed,7/8/2016,-,,1,Supplement,1080,003,CDER,,,,,8/27/2022
,Sanofi Pasteur Limited,125525,Quadracel,Diphtheria and Tetanus Toxoids and Acellular Pertussis Adsorbed and Inactivated Poliovirus Vaccine,351(a),0.5ML,Injection,Intramuscular,Single-Dose Vial,Rx,Licensed,3/24/2015,,,0,Original,1726,001,CBER,6/24/2008,,,,
,GlaxoSmithKline LLC,125526,Nucala,mepolizumab,351(a),100MG,For Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,11/4/2015,-,,,Original,1727,001,CDER,,,,,12/12/2024
,GlaxoSmithKline LLC,125526,Nucala,mepolizumab,351(a),100MG/ML,Injection,Subcutaneous,Autoinjector,Rx,Licensed,6/6/2019,-,,13,Supplement,1727,002,CDER,,,,,12/12/2024
,GlaxoSmithKline LLC,125526,Nucala,mepolizumab,351(a),100MG/ML,Injection,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,6/6/2019,-,,13,Supplement,1727,003,CDER,,,,,12/12/2024
,"CELLTRION, Inc.",125544,Inflectra,infliximab-dyyb,351(k) Biosimilar,100MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,4/5/2016,infliximab,Remicade,,Original,1996,001,CDER,,,,,
,"Hospira Inc., a Pfizer Company",125545,Retacrit,epoetin alfa-epbx,351(k) Biosimilar,"2,000UNITS/ML",Injection,"Intravenous, Subcutaneous",Single-Dose Vial,Rx,Licensed,5/15/2018,epoetin alfa,Procrit,,Original,1974,001,CDER,,,,,
,"Hospira Inc., a Pfizer Company",125545,Retacrit,epoetin alfa-epbx,351(k) Biosimilar,"3,000UNITS/ML",Injection,"Intravenous, Subcutaneous",Single-Dose Vial,Rx,Licensed,5/15/2018,epoetin alfa,Procrit,,Original,1974,002,CDER,,,,,
,"Hospira Inc., a Pfizer Company",125545,Retacrit,epoetin alfa-epbx,351(k) Biosimilar,"4,000UNITS/ML",Injection,"Intravenous, Subcutaneous",Single-Dose Vial,Rx,Licensed,5/15/2018,epoetin alfa,Procrit,,Original,1974,003,CDER,,,,,
,"Hospira Inc., a Pfizer Company",125545,Retacrit,epoetin alfa-epbx,351(k) Biosimilar,"10,000UNITS/ML",Injection,"Intravenous, Subcutaneous",Single-Dose Vial,Rx,Licensed,5/15/2018,epoetin alfa,Procrit,,Original,1974,004,CDER,,,,,
,"Hospira Inc., a Pfizer Company",125545,Retacrit,epoetin alfa-epbx,351(k) Biosimilar,"40,000UNITS/ML",Injection,"Intravenous, Subcutaneous",Single-Dose Vial,Rx,Licensed,5/15/2018,epoetin alfa,Procrit,,Original,1974,005,CDER,,,,,
,"Hospira Inc., a Pfizer Company",125545,Retacrit,epoetin alfa-epbx,351(k) Biosimilar,"20,000UNITS/2ML (10,000UNITS/ML)",Injection,"Intravenous, Subcutaneous",Multi-Dose Vial,Rx,Licensed,6/30/2020,epoetin alfa,Procrit,5,Supplement,1974,006,CDER,,,,,
,"Hospira Inc., a Pfizer Company",125545,Retacrit,epoetin alfa-epbx,351(k) Biosimilar,"20,000UNITS/ML",Injection,"Intravenous, Subcutaneous",Multi-Dose Vial,Rx,Licensed,6/30/2020,epoetin alfa,Procrit,5,Supplement,1974,007,CDER,,,,,
,GlaxoSmithKline Biologicals,125546,Bexsero,Meningococcal Group B Vaccine,351(a),0.5ML,Injection,Intramuscular,Pre-Filled Syringe,Rx,Licensed,1/23/2015,,,0,Original,1617,001,CBER,10/29/2014,,,,
,Eli Lilly and Company,125547,Portrazza,necitumumab,351(a),800MG/50ML (16MG/ML),Injection,Intravenous,Single-Dose Vial,Rx,Licensed,11/24/2015,-,,,Original,1891,001,CDER,,,,,11/24/2022
,Wyeth Pharmaceuticals LLC,125549,Trumenba,Meningococcal Group B Vaccine,351(a),0.5ML,Injection,Intramuscular,Pre-Filled Syringe,Rx,Licensed,10/29/2014,,,0,Original,0003,001,CBER,10/29/2014,,,,
,Sandoz Inc.,125553,Zarxio,filgrastim-sndz,351(k) Biosimilar,300MCG/0.5ML,Injection,"Intravenous, Subcutaneous",Pre-Filled Syringe,Rx,Licensed,3/6/2015,filgrastim,Neupogen,,Original,2003,001,CDER,,,,,
,Sandoz Inc.,125553,Zarxio,filgrastim-sndz,351(k) Biosimilar,480MCG/0.8ML,Injection,"Intravenous, Subcutaneous",Pre-Filled Syringe,Rx,Licensed,3/6/2015,filgrastim,Neupogen,,Original,2003,002,CDER,,,,,
,Bristol-Myers Squibb Company,125554,Opdivo,nivolumab,351(a),40MG/4ML,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,12/22/2014,-,,,Original,1713,001,CDER,,,,,6/10/2027
,Bristol-Myers Squibb Company,125554,Opdivo,nivolumab,351(a),100MG/10ML,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,12/22/2014,-,,,Original,1713,002,CDER,,,,,6/10/2027
,Bristol-Myers Squibb Company,125554,Opdivo,nivolumab,351(a),240MG/24ML,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,10/4/2017,-,,43,Supplement,1713,003,CDER,,,,,6/10/2027
,Octapharma Pharmazeutika Produktionsges.m.b.H.,125555,Nuwiq,"Antihemophilic Factor (Recombinant), rAHF",351(a),500IU,For Injection,Intravenous,Vial,Rx,Licensed,9/4/2015,,,0,Original,1646,001,CBER,9/4/2015,,,,
,Octapharma Pharmazeutika Produktionsges.m.b.H.,125555,Nuwiq,"Antihemophilic Factor (Recombinant), rAHF",351(a),1000IU,For Injection,Intravenous,Vial,Rx,Licensed,9/4/2015,,,0,Original,1646,002,CBER,9/4/2015,,,,
,Octapharma Pharmazeutika Produktionsges.m.b.H.,125555,Nuwiq,"Antihemophilic Factor (Recombinant), rAHF",351(a),250IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,9/4/2015,,,0,Original,1646,003,CBER,9/4/2015,,,,
,Octapharma Pharmazeutika Produktionsges.m.b.H.,125555,Nuwiq,"Antihemophilic Factor (Recombinant), rAHF",351(a),2000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,9/4/2015,,,0,Original,1646,004,CBER,9/4/2015,,,,
,Octapharma Pharmazeutika Produktionsges.m.b.H.,125555,Nuwiq,"Antihemophilic Factor (Recombinant), rAHF",351(a),2500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,7/7/2017,,,55,Supplement,1646,005,CBER,9/4/2015,,,,
,Octapharma Pharmazeutika Produktionsges.m.b.H.,125555,Nuwiq,"Antihemophilic Factor (Recombinant), rAHF",351(a),4000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,7/7/2017,,,55,Supplement,1646,006,CBER,9/4/2015,,,,
,Octapharma Pharmazeutika Produktionsges.m.b.H.,125555,Nuwiq,"Antihemophilic Factor (Recombinant), rAHF",351(a),3000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,7/7/2017,,,55,Supplement,1646,007,CBER,9/4/2015,,,,
,"Amgen, Inc.",125557,Blincyto,blinatumomab,351(a),35MCG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,12/3/2014,-,,,Original,1080,001,CDER,,,,,3/29/2025
,"Regeneron Pharmaceuticals, Inc.",125559,Praluent,alirocumab,351(a),75MG/ML,Injection,Subcutaneous,Autoinjector,Rx,Licensed,7/24/2015,-,,,Original,1760,001,CDER,,,,,
,"Regeneron Pharmaceuticals, Inc.",125559,Praluent,alirocumab,351(a),150MG/ML,Injection,Subcutaneous,Autoinjector,Rx,Licensed,7/24/2015,-,,,Original,1760,002,CDER,,,,,
,"Regeneron Pharmaceuticals, Inc.",125559,Praluent,alirocumab,351(a),75MG/ML,Injection,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,7/24/2015,-,,,Original,1760,003,CDER,,,,,
,"Regeneron Pharmaceuticals, Inc.",125559,Praluent,alirocumab,351(a),150MG/ML,Injection,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,7/24/2015,-,,,Original,1760,004,CDER,,,,,
,"Alexion Pharmaceuticals, Inc.",125561,Kanuma,sebelipase alfa,351(a),20MG/10ML (2MG/ML),Injection,Intravenous,Single-Dose Vial,Rx,Licensed,12/8/2015,-,,,Original,1743,001,CDER,,,,,12/8/2022
,Emergent BioSolutions Canada Inc.,125562,Anthrasil,Anthrax Immune Globulin Intravenous (Human),351(a),>=60 U,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/24/2015,,,0,Original,2084,001,CBER,3/24/2015,,,,
,MCM Vaccine Company,125563,Vaxelis,"Diphtheria and Tetanus Toxoids and Acellular Pertussis Vaccine Adsorbed, Inactivated Poliovirus, Haemophilus b Conjugate [Meningococcal Protein Conjugate] and Hepatitis B [Recombinant] Vaccine",351(a),0.5ML,Injection,Intramuscular,Single-Dose Vial,Rx,Licensed,12/21/2018,,,0,Original,2007,001,CBER,12/21/2018,,,,
,Baxalta US Inc.,125566,Adynovate,"Antihemophilic Factor (Recombinant), PEGylated",351(a),1000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,11/13/2015,,,0,Original,2020,001,CBER,11/13/2015,,,,
,Baxalta US Inc.,125566,Adynovate,"Antihemophilic Factor (Recombinant), PEGylated",351(a),2000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,11/13/2015,,,0,Original,2020,002,CBER,11/13/2015,,,,
,Baxalta US Inc.,125566,Adynovate,"Antihemophilic Factor (Recombinant), PEGylated",351(a),250IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,11/13/2015,,,0,Original,2020,003,CBER,11/13/2015,,,,
,Baxalta US Inc.,125566,Adynovate,"Antihemophilic Factor (Recombinant), PEGylated",351(a),500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,11/13/2015,,,0,Original,2020,004,CBER,11/13/2015,,,,
,Baxalta US Inc.,125566,Adynovate,"Antihemophilic Factor (Recombinant), PEGylated",351(a),1500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,10/25/2016,,,104,Supplement,2020,005,CBER,11/13/2015,,,,
,Baxalta US Inc.,125566,Adynovate,"Antihemophilic Factor (Recombinant), PEGylated",351(a),750IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,10/25/2016,,,104,Supplement,2020,006,CBER,11/13/2015,,,,
,Baxalta US Inc.,125566,Adynovate,"Antihemophilic Factor (Recombinant), PEGylated",351(a),3000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/13/2017,,,152,Supplement,2020,007,CBER,11/13/2015,,,,
,Bayer HealthCare LLC,125574,Kovaltry,"Antihemophilic Factor (Recombinant), Full Length",351(a),1000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/16/2016,,,0,Original,0008,001,CBER,3/16/2016,,,,
,Bayer HealthCare LLC,125574,Kovaltry,"Antihemophilic Factor (Recombinant), Full Length",351(a),250IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/16/2016,,,0,Original,0008,002,CBER,3/16/2016,,,,
,Bayer HealthCare LLC,125574,Kovaltry,"Antihemophilic Factor (Recombinant), Full Length",351(a),2000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/16/2016,,,0,Original,0008,003,CBER,3/16/2016,,,,
,Bayer HealthCare LLC,125574,Kovaltry,"Antihemophilic Factor (Recombinant), Full Length",351(a),3000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/16/2016,,,0,Original,0008,004,CBER,3/16/2016,,,,
,Bayer HealthCare LLC,125574,Kovaltry,"Antihemophilic Factor (Recombinant), Full Length",351(a),500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/16/2016,,,0,Original,0008,005,CBER,3/16/2016,,,,
,Baxalta US Inc.,125577,Vonvendi,von Willebrand factor (Recombinant),351(a),1300IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,12/8/2015,,,0,Original,2020,001,CBER,12/8/2015,,,,
,Baxalta US Inc.,125577,Vonvendi,von Willebrand factor (Recombinant),351(a),650IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,12/8/2015,,,0,Original,2020,002,CBER,12/8/2015,,,,
,SmartPractice Denmark ApS,125579,Rubber Panel T.R.U.E. Test,Rubber Panel Thin-Layer Rapid Use Epicutaneous Patch Test,351(a),PATCH TEST 5 ALLERGEN AND ALLERGEN MIX PATCHES AND A NEGATIVE CONTROL.,Patch,Topical,Blister Pack,Rx,Licensed,3/3/2017,,,0,Original,1888,001,CBER,3/3/2017,,,,
,CSL Behring Lengnau AG,125582,Idelvion,"Coagulation Factor IX (Recombinant), Albumin Fusion Protein",351(a),500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/4/2016,,,0,Original,2009,001,CBER,3/4/2016,,,,
,CSL Behring Lengnau AG,125582,Idelvion,"Coagulation Factor IX (Recombinant), Albumin Fusion Protein",351(a),1000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/4/2016,,,0,Original,2009,002,CBER,3/4/2016,,,,
,CSL Behring Lengnau AG,125582,Idelvion,"Coagulation Factor IX (Recombinant), Albumin Fusion Protein",351(a),2000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/4/2016,,,0,Original,2009,003,CBER,3/4/2016,,,,
,CSL Behring Lengnau AG,125582,Idelvion,"Coagulation Factor IX (Recombinant), Albumin Fusion Protein",351(a),250IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/4/2016,,,0,Original,2009,004,CBER,3/4/2016,,,,
,CSL Behring Lengnau AG,125582,Idelvion,"Coagulation Factor IX (Recombinant), Albumin Fusion Protein",351(a),3500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,5/30/2018,,,116,Supplement,2009,005,CBER,3/4/2016,,,,
,Bloodworks,125585,N/A,"HPC, Cord Blood",351(a),5X10^8 NUCLEATED CELLS CONTENT WITH 85% VIABILITY & 1.25X10^6 VIABLE CD34+ CELLS (PRE-CRYOPRESERVATION),Injection,Intravenous,Bag,Rx,Licensed,1/28/2016,,,0,Original,2042,001,CBER,5/24/2012,,,,
,Portola Pharamceuticals,125586,Andexxa,"Coagulation Factor Xa (Recombinant), Inactivated-zhzo",351(a),100MG,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,5/3/2018,,,0,Original,2017,001,CBER,5/3/2018,,,,
,Portola Pharamceuticals,125586,Andexxa,"Coagulation Factor Xa (Recombinant), Inactivated-zhzo",351(a),200MG,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,12/31/2018,,,27,Supplement,2017,002,CBER,5/3/2018,,,,
,Octapharma Pharmazeutika Produktionsges.m.b.H.,125587,Panzyga,Immune Globulin Intravenous (Human)-ifas,351(a),1G ML,Injection,Intravenous,Single-Use Bottle,Rx,Licensed,8/2/2018,,,0,Original,1646,001,CBER,8/2/2018,,,,
,Octapharma Pharmazeutika Produktionsges.m.b.H.,125587,Panzyga,Immune Globulin Intravenous (Human)-ifas,351(a),2.5G ML,Injection,Intravenous,Single-Use Bottle,Rx,Licensed,8/2/2018,,,0,Original,1646,002,CBER,8/2/2018,,,,
,Octapharma Pharmazeutika Produktionsges.m.b.H.,125587,Panzyga,Immune Globulin Intravenous (Human)-ifas,351(a),30 G ML,Injection,Intravenous,Single-Use Bottle,Rx,Licensed,8/2/2018,,,0,Original,1646,003,CBER,8/2/2018,,,,
,Octapharma Pharmazeutika Produktionsges.m.b.H.,125587,Panzyga,Immune Globulin Intravenous (Human)-ifas,351(a),20G ML,Injection,Intravenous,Single-Use Bottle,Rx,Licensed,8/2/2018,,,0,Original,1646,004,CBER,8/2/2018,,,,
,Octapharma Pharmazeutika Produktionsges.m.b.H.,125587,Panzyga,Immune Globulin Intravenous (Human)-ifas,351(a),10G ML,Injection,Intravenous,Single-Use Bottle,Rx,Licensed,8/2/2018,,,0,Original,1646,005,CBER,8/2/2018,,,,
,Octapharma Pharmazeutika Produktionsges.m.b.H.,125587,Panzyga,Immune Globulin Intravenous (Human)-ifas,351(a),5G ML,Injection,Intravenous,Single-Use Bottle,Rx,Licensed,8/2/2018,,,0,Original,1646,006,CBER,8/2/2018,,,,
,"ADMA Biologics, Inc.",125590,Asceniv,"Immune Globulin Intravenous, Human-slra",351(a),5G,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,4/1/2019,,,0,Original,2019,001,CBER,4/1/2019,,,,
,CSL Behring Lengnau AG,125591,"Afstyla, Solchayn","Antihemophilic Factor (Recombinant), Single Chain",351(a),3000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,5/25/2016,,,0,Original,2009,001,CBER,5/25/2016,,,,
,CSL Behring Lengnau AG,125591,"Afstyla, Solchayn","Antihemophilic Factor (Recombinant), Single Chain",351(a),1000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,5/25/2016,,,0,Original,2009,002,CBER,5/25/2016,,,,
,CSL Behring Lengnau AG,125591,"Afstyla, Solchayn","Antihemophilic Factor (Recombinant), Single Chain",351(a),250IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,5/25/2016,,,0,Original,2009,003,CBER,5/25/2016,,,,
,CSL Behring Lengnau AG,125591,"Afstyla, Solchayn","Antihemophilic Factor (Recombinant), Single Chain",351(a),2000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,5/25/2016,,,0,Original,2009,004,CBER,5/25/2016,,,,
,CSL Behring Lengnau AG,125591,"Afstyla, Solchayn","Antihemophilic Factor (Recombinant), Single Chain",351(a),500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,5/25/2016,,,0,Original,2009,005,CBER,5/25/2016,,,,
,CSL Behring Lengnau AG,125591,"Afstyla, Solchayn","Antihemophilic Factor (Recombinant), Single Chain",351(a),2500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/31/2017,,,47,Supplement,2009,006,CBER,5/25/2016,,,,
,CSL Behring Lengnau AG,125591,"Afstyla, Solchayn","Antihemophilic Factor (Recombinant), Single Chain",351(a),1500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/31/2017,,,47,Supplement,2009,007,CBER,5/25/2016,,,,
,ALK - Abello A/S,125592,Odactra,House Dust Mites (Dermatophagoides farinae and Dermatophagoides pteronyssinus) Allergen Extract,351(a),12 SQ-HDMBAU/ML,Tablet,Sublingual,Blister Pack,Rx,Licensed,3/1/2017,,,0,Original,1292,001,CBER,3/1/2017,,,,
,Cleveland Cord Blood Center,125594,Clevecord,"HPC, Cord Blood",351(a),5 x 10^8  TOTAL NUCLEATED CELLS WITH AT LEAST 1.25 x 106 VIABLE CD34+ CELLS,Injection,Intravenous,Bag,Rx,Licensed,9/1/2016,,,0,Original,2026,001,CBER,5/24/2012,,,,
,Baxalta US Inc.,125596,Cuvitru,"Immune Globulin Subcutaneous (Human), 20% Solution",351(a),5ML,Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,9/13/2016,,,0,Original,2020,001,CBER,9/13/2016,,,,
,Baxalta US Inc.,125596,Cuvitru,"Immune Globulin Subcutaneous (Human), 20% Solution",351(a),10ML,Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,9/13/2016,,,0,Original,2020,002,CBER,9/13/2016,,,,
,Baxalta US Inc.,125596,Cuvitru,"Immune Globulin Subcutaneous (Human), 20% Solution",351(a),40ML,Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,9/13/2016,,,0,Original,2020,003,CBER,9/13/2016,,,,
,Baxalta US Inc.,125596,Cuvitru,"Immune Globulin Subcutaneous (Human), 20% Solution",351(a),20ML,Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,9/13/2016,,,0,Original,2020,004,CBER,9/13/2016,,,,
U,"Emergent Travel Health, Inc.",125597,Vaxchora,Cholera Vaccine Live Oral,351(a),100ML,Suspension,Oral,Packet,Rx,Licensed,6/10/2016,,,0,Original,2199,001,CBER,6/10/2016,,,,
N,"Emergent Travel Health, Inc.",125597,Vaxchora,Cholera Vaccine Live Oral,351(a),50ML,For Suspension,Oral,Packet,Rx,Licensed,12/23/2020,,,123,Supplement,2199,002,CBER,6/10/2016,,,,
N,"Emergent Travel Health, Inc.",125597,Vaxchora,Cholera Vaccine Live Oral,351(a),100ML,For Suspension,Oral,Packet,Rx,Licensed,12/23/2020,,,123,Supplement,2199,003,CBER,6/10/2016,,,,
,Vericel Corporation,125603,Maci,autologous cultured chondrocytes on porcine collagen membrane,351(a),"500,000 CM2 CM2",Cellular Sheet,Implantation,Pouch,Rx,Licensed,12/13/2016,,,0,Original,2010,001,CBER,12/13/2016,,,,
,CSL Behring GmbH,125606,Haegarda,C1 Esterase Inhibitor Subcutaneous (Human),351(a),2000IU,For Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,6/22/2017,,,0,Original,1765,001,CBER,6/22/2017,,,,
,CSL Behring GmbH,125606,Haegarda,C1 Esterase Inhibitor Subcutaneous (Human),351(a),3000IU,For Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,6/22/2017,,,0,Original,1765,002,CBER,6/22/2017,,,,
,"Spark Therapeutics, Inc.",125610,Luxturna,Voretigene Neparvovec,351(a),1.5X10 TO 11 ML,Injection,Intraocular,Single-Dose Vial,Rx,Licensed,12/19/2017,,,0,Original,2056,001,CBER,12/19/2017,,,,
,Novo Nordisk Inc.,125611,Rebinyn,"Coagulation Factor IX (Recombinant), GlycoPEGylated",351(a),2000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,5/31/2017,,,0,Original,1261,001,CBER,5/31/2017,,,,
,Novo Nordisk Inc.,125611,Rebinyn,"Coagulation Factor IX (Recombinant), GlycoPEGylated",351(a),500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,5/31/2017,,,0,Original,1261,002,CBER,5/31/2017,,,,
,Novo Nordisk Inc.,125611,Rebinyn,"Coagulation Factor IX (Recombinant), GlycoPEGylated",351(a),1000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,5/31/2017,,,0,Original,1261,003,CBER,5/31/2017,,,,
,Octapharma Pharmazeutika Produktionsges.m.b.H.,125612,"Fibryga, Fibryna",Fibrinogen (Human),351(a),1G,For Injection,Intravenous,Single-Use Bottle,Rx,Licensed,6/7/2017,,,0,Original,1646,001,CBER,1/20/1947,,,,
,Kamada Ltd.,125613,Kedrab,Rabies Immune Globulin (Human),351(a),150IU,Solution,Subcutaneous,Single-Dose Vial,Rx,Licensed,8/23/2017,,,0,Original,1826,001,CBER,6/12/1974,,,,
